,Close,High,Low,Open,psUnix
0,0,0,0,0,1620248400
1,0.0002868852769865559308649638964117865,0.00029178300132731733962918694842843,0,0,1620252000
2,0.0002838254708979646049397516044178109,0.0002859611046932559563609116404737096,0.000283696217703588425449026012662288,0.0002852654570726215800930984670823086,1620255600
3,0.0002879730983003828842831585251982539,0.0002879730983003828842831585251982539,0.0002839228320744780016556114064765393,0.0002839228320744780016556114064765393,1620259200
4,0.0002879601242694261544480248639424777,0.000290017486428630413847267232375428,0.0002873037492906543854456815578732967,0.0002873037492906543854456815578732967,1620262800
5,0.0002848447610755792744092978949134267,0.0002891423001418616258199611320893223,0.0002840759177302417841452208903377948,0.0002879601242694261544480248639424777,1620266400
6,0.0002875415426684427760798484642595722,0.000290845733050826312133933079742487,0.0002852151723772691496643571968960261,0.0002852151723772691496643571968960261,1620270000
7,0.0002893530675807872108893912660745942,0.000290018353694199185695980920335353,0.0002843424865450250139280978141185379,0.0002888648611568948053316651018335645,1620273600
8,0.0002895045156905016205416947448833321,0.0002907411917655256521351004113107365,0.0002889812376035972628766252279632703,0.0002889812376035972628766252279632703,1620277200
9,0.0002926242054107936344746997495874165,0.0002926242054107936344746997495874165,0.0002897074484980361488708357403003816,0.0002900378557127835758301729542744944,1620280800
10,0.0002917781388247139034161409382713016,0.0002950852607659928510864437418292953,0.0002917423297411591537604937411949928,0.0002926242054107936344746997495874165,1620284400
11,0.000289790370064058340135905569162991,0.0002918626636900242966622727194279455,0.0002892980972266448036700501836271791,0.0002918626636900242966622727194279455,1620288000
12,0.0002887088529909562016821342853003298,0.0002918526779762937050714698301830864,0.0002874717666198349892213911344821291,0.0002916365159667402482486292635969548,1620291600
13,0.0002849974591297165488764691638919807,0.0002910554474595260112746244109262848,0.0002841182680980852768381185048657558,0.0002887088529909562016821342853003298,1620295200
14,0.0002846584609970207458672102573386015,0.0002882464835560115442865933049088488,0.0002845246451160047187749782615001143,0.0002851452490091538097243667739285616,1620298800
15,0.0002871482312351369969413400646642493,0.0002876355128658706008795596724677085,0.0002846627945437622840646555646743536,0.0002846627945437622840646555646743536,1620302400
16,0.0002870651368405336817510831972725914,0.0002894403432209706060406410852246417,0.000286349683620253315523338193204225,0.0002886980133809811416671445703828218,1620306000
17,0.0002845675559404499619601632235137091,0.0002955960264874619717282930658457727,0.0002845675559404499619601632235137091,0.0002873452638745729782714044685754534,1620309600
18,0.0002819558390704897463243857154615234,0.0002852695458141643692823962757747858,0.0002786093580818690690972434659489782,0.0002846354140245754013569025601487888,1620313200
19,0.0002810425704883451108298171219117373,0.0002819558390704897463243857154615234,0.0002801203633820905813841889287217261,0.0002819558390704897463243857154615234,1620316800
20,0.0002793377091114748566533807493582653,0.0002820071569732232717619754872896213,0.0002785765178837866020297120568183586,0.0002810425704883451108298171219117373,1620320400
21,0.0002871072565744800738685580080830237,0.0002936980317377805360963053843958408,0.0002805418650566534719140466552433534,0.0002807144240497547111739708519127414,1620324000
22,0.0002893888152671553106458806410096086,0.0002923254357625291982566878729016729,0.000287259057478805188335993975758775,0.000287259057478805188335993975758775,1620327600
23,0.0002887773499195769831960717518263742,0.0002904764508727295998365141909496042,0.000287543255431831703835982404547484,0.0002893888152671553106458806410096086,1620331200
24,0.0002868458586633419924352264697068685,0.0002902553496746369388942711375995588,0.000285661995528275200320841948258178,0.0002895730709474332755136459066606971,1620334800
25,0.000283452114192599903625269687501075,0.0002856208496268053362249832250625844,0.0002817345648233717608700325174585781,0.0002856208496268053362249832250625844,1620338400
26,0.0002866717595193883186486469121943394,0.0002872521758773750394356180430347641,0.0002833849210951452271313565816636158,0.0002843356340520646037853449984627001,1620342000
27,0.0002850407641570837099581890545236934,0.0002867430548786436487750196868462068,0.0002835955425872200608515786313835937,0.0002867430548786436487750196868462068,1620345600
28,0.0002884315573177308119441402699503428,0.0002884315573177308119441402699503428,0.0002854770819980473727394926331425551,0.0002854770819980473727394926331425551,1620349200
29,0.0002930068411880043898307680361667324,0.0002985605103423447652329400566400361,0.0002884315573177308119441402699503428,0.0002884315573177308119441402699503428,1620352800
30,0.000291827869260672993331661704400326,0.0002958621050608610989260780326718478,0.0002903633988942441990800579566843862,0.0002927487739627541770315561577128843,1620356400
31,0.0002949782649709052233928444376380017,0.0002986009709539659228809713258419096,0.0002911264720475478322874623288703792,0.0002911264720475478322874623288703792,1620360000
32,0.0002921982593788822557782561477980979,0.0002966689763182438761255614016423052,0.0002917277233833443048670413304592417,0.0002946482833385424685714650900512866,1620363600
33,0.0002914169396440939697776604600461484,0.0002954948599545916384327281000477935,0.0002910386650163728718198517790853034,0.0002922539756043824389373826896142526,1620367200
34,0.0002890386381692446539611515480032607,0.0002915938864425656690354662191144411,0.0002886040013612954021612356318587056,0.0002915938864425656690354662191144411,1620370800
35,0.0002929450317163513428488788045433209,0.0002940326185938890707205247442963313,0.0002908924152850065407082950383062715,0.0002911452636274385287143215813906828,1620374400
36,0.000290402057928745126744487570049159,0.0002927012062303552804065927587111578,0.0002889107616719119374793854172226171,0.0002923348650877190015590498735989637,1620378000
37,0.0002888325510436296491304954536991554,0.0002906536584301421102003856009416621,0.0002868090656688737621031358421454584,0.0002900577360324882891859296348783152,1620381600
38,0.0002901023041530201015877839709360832,0.0002917269981534970792764499029944661,0.0002885049816013806257749976747983888,0.0002889849104340323681045691146510876,1620385200
39,0.0002869820209759910793249668886228618,0.0002920904087829200258377451844694295,0.0002861133008602627945442848200438404,0.0002901126888663047566359312061505117,1620388800
40,0.0002858249620681674315146691666529439,0.0002873920338314291931408236379347696,0.0002847218881933965834588965631333553,0.0002869782789403587710395038495991495,1620392400
41,0.0002867510477240003056958066475932954,0.0002879290087547549151617258923984826,0.0002853151521841250596334629647583838,0.0002855073025544961777131452857550333,1620396000
42,0.0002814348875848659867632162299085545,0.0002867223339272408592115584970602432,0.0002814348875848659867632162299085545,0.0002867223339272408592115584970602432,1620399600
43,0.000281992769231523759227781929452263,0.000282890338963594989905791490802735,0.0002795956400494401070881793762153151,0.0002818172936334496598769107846861287,1620403200
44,0.0002822460600720612141307220059956795,0.0002830340670626776924438529795302898,0.0002809576487430444926360933794270968,0.0002810328883108249399013398566912338,1620406800
45,0.0002834234372958005191610691444273611,0.000285451886862574667189074610685165,0.0002822624230471333480852487736106201,0.0002822624230471333480852487736106201,1620410400
46,0.0002852470550465890204961653695643875,0.0002853058320596664205065395914796818,0.0002830962787353428854473442100690846,0.000283557541553899521522447033122821,1620414000
47,0.0002856778993447047105750105527553055,0.0002870277193346086598224562035810317,0.0002840096257414538588776666864461141,0.0002842780758162805873904039972939053,1620417600
48,0.0002874481587638757293282538484517835,0.0002887053572928345090973168108505273,0.0002856651456476695340463616687889462,0.0002856832044262619207715403103050761,1620421200
49,0.0002904276245277799737002954340222914,0.0002907582379935884051679688072402641,0.0002859780846165248906632653079929951,0.0002874865148072882360103931738445665,1620424800
50,0.0002870239334039332121496998397775416,0.0002904167612059643417594421633267501,0.0002863394575760158897084782791613946,0.0002903847647400986147287882386522101,1620428400
51,0.0002850753684577688718732492748485871,0.000289019160345920604834403118483575,0.0002849713638886946382371957266887644,0.0002870347506881982860186631541154614,1620432000
52,0.0002831156643890584397941711198542398,0.0002850775392390998367052786598257032,0.0002824959935554131954209916648199566,0.0002850775392390998367052786598257032,1620435600
53,0.000283512532969532166184068278146708,0.0002835840597068028751288890674701287,0.0002823833529618494600390094713669101,0.0002831482049956708261588599465815083,1620439200
54,0.0002834005013624759429059437908606,0.0002835228577059805398479529524415618,0.0002825107228596169904575359127735973,0.0002835041032743208922589338343212266,1620442800
55,0.0002812236719047003263049694435290511,0.0002835078060457794997983254549092458,0.0002798035823043228828447520477771756,0.0002833995306884661894409225528891178,1620446400
56,0.000282067814767612847990462006468922,0.0002823706779933200953671024328522868,0.0002810952189945613182068381929821529,0.0002812024440383280266100311970433964,1620450000
57,0.0002829160627609522606177228731344768,0.0002838957265731819027415102558052943,0.0002816803911244602303102731524293577,0.000282083887508280200171816146373951,1620453600
58,0.0002826204563156862777970392081512245,0.0002844638406255721054130455061660494,0.0002826091358423226308365882756614724,0.000283296432645071208954128035049048,1620457200
